# File test_mc.csv
# Generated by data_dfs_to_azcsv
# February 12, 2018
# Dataset MC_Actin (81, 96)
Step1Channel1   MC_Actin
Temperature,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,G12,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10,H11,H12
75.5,NaN,NaN,NaN,NaN,NaN,NaN,10721.848243370501,10887.3664098034,11482.676859013101,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12060.226032363,11358.919811838,11736.761315579199,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11676.7525106885,11819.1648215022,11970.900920473601,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9833.50938398134,10922.208507912801,10772.2616258841,11313.646767883401,11369.6435141854,11514.2563472838,11675.9637000313,11770.0425200497,11707.295767700902,NaN,NaN,NaN,9387.19962195968,10737.5806369342,10607.754420138599,11525.8810600583,11830.201280314599,11480.9334640333,11423.2488161027,11902.5435737648,11561.7160453944,NaN,NaN,NaN
76.0,NaN,NaN,NaN,NaN,NaN,NaN,10573.0825731479,10731.1534920717,11320.3254706173,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11884.9405334578,11193.832781959,11564.6401541631,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11506.968692763701,11646.904359253998,11794.080038086398,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9690.264911552591,10749.5513201607,10606.292866454,11142.7187444106,11197.421562072199,11342.581312594199,11506.2292938722,11596.3498801317,11535.5190627185,NaN,NaN,NaN,9256.58312380557,10575.2936117062,10447.500614136701,11352.6993948364,11653.848240686799,11310.724132358899,11256.2202255902,11728.432684097901,11394.789221314699,NaN,NaN,NaN
76.5,NaN,NaN,NaN,NaN,NaN,NaN,10425.0299169339,10575.9307725701,11159.3706848375,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11710.8233742358,11029.4774661818,11393.6470639959,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11337.5104172072,11475.4044418778,11618.612577017,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9547.674245055709,10578.2380029386,10442.1682526882,10973.023557195,11026.5970139728,11172.6275443875,11337.4580416093,11424.0413330349,11365.3620923148,NaN,NaN,NaN,9129.360177395949,10414.1481420369,10288.7031593017,11180.0251683532,11479.0016226734,11141.8042739419,11090.2788936004,11556.486725725901,11228.8337165573,NaN,NaN,NaN
77.0,NaN,NaN,NaN,NaN,NaN,NaN,10278.241910961,10421.4140042449,10999.2765110331,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11538.1714661204,10866.0652027938,11224.1978774706,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11169.526846589099,11305.057405694099,11443.883948563502,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9405.8579803383,10408.4719529758,10279.4529339189,10804.7425271957,10857.2741225551,11003.4521132701,11169.2872906397,11253.3310411505,11196.0991732384,NaN,NaN,NaN,9004.66276090033,10254.7420561749,10132.062215374,11008.6752431078,11305.2812693825,10974.2118638147,10925.6569065672,11386.294362005401,11063.400630823999,NaN,NaN,NaN
77.5,NaN,NaN,NaN,NaN,NaN,NaN,10132.8525490374,10267.4345950709,10840.3005083171,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11365.770171731001,10703.5379880092,11055.5876025293,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11002.3465025644,11135.959043250801,11270.800261063701,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9265.42967517479,10240.657496165899,10118.9146236818,10637.6707276515,10689.2793754067,10835.6931068498,11001.815478741999,11084.0575260389,11028.129196928401,NaN,NaN,NaN,8883.2796068879,10096.9789827307,9976.63198732042,10839.3292393564,11133.1279641524,10807.2082202647,10761.8948216809,11216.680862828898,10899.1354110601,NaN,NaN,NaN
78.0,NaN,NaN,NaN,NaN,NaN,NaN,9991.237557661709,10114.2604466679,10682.0206289872,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11194.7734156107,10541.7795278312,10887.759154395799,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10836.8941128394,10967.6517665701,11099.1886854452,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9126.08417329653,10074.9568589377,9960.06637670049,10471.5239288466,10522.529119153101,10668.9364992091,10834.700552554,10915.4133935385,10861.3048924386,NaN,NaN,NaN,8764.37044554628,9940.64245664617,9821.675293695329,10671.7360740969,10962.1832268745,10641.0615521756,10598.6206868671,11048.446746591899,10736.4219639375,NaN,NaN,NaN
78.5,NaN,NaN,NaN,NaN,NaN,NaN,9853.42529843147,9961.59759367365,10524.727668863101,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11024.524648912,10381.548893745501,10720.490933497,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10672.919661289301,10799.7218409983,10927.3930286708,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8987.757889510709,9910.57759608523,9802.04039034081,10306.6227083255,10357.2715561032,10502.6279286679,10668.1079148186,10747.379104084,10695.2045823205,NaN,NaN,NaN,8642.97175407834,9784.71330585913,9667.83683707427,10505.1359945567,10791.422693120401,10476.052291891701,10435.954227709499,10880.874305482901,10574.725958324201,NaN,NaN,NaN
79.0,NaN,NaN,NaN,NaN,NaN,NaN,9718.267869403158,9809.40588025041,10367.7442264283,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10854.6546478661,10221.5088750578,10553.4492636026,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10509.805468451501,10632.2128020911,10755.832031850301,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8850.426728076221,9747.74472418666,9644.75478884118,10142.418801223399,10192.6388274902,10336.6802578818,10502.746148176,10579.6275856803,10529.3653601515,NaN,NaN,NaN,8518.501959475241,9629.921859017672,9514.70813679216,10339.762373900501,10620.5257788727,10311.6984570572,10274.1371794561,10713.4943834644,10413.4768496544,NaN,NaN,NaN
79.5,NaN,NaN,NaN,NaN,NaN,NaN,9584.15041134396,9656.53353098056,10208.6969902417,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10683.1462916988,10060.5046245988,10385.2220272587,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10344.9272543145,10463.4729249547,10583.524555129101,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8712.98194106304,9584.377193144941,9486.67328251847,9977.176314278571,10026.7784013415,10170.0228295959,10336.4207372627,10410.7877781628,10362.7393225049,NaN,NaN,NaN,8391.2591805432,9474.53680952518,9360.15087228929,10173.280112251601,10448.5643499078,10145.8563999662,10111.3195524335,10544.8801167286,10251.2684020853,NaN,NaN,NaN
80.0,NaN,NaN,NaN,NaN,NaN,NaN,9447.72864795211,9500.214705641742,10045.7236269224,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10507.0952480334,9895.879058881179,10213.4780001269,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10176.5470689916,10290.400912987,10406.5515876073,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8572.345324042191,9417.71208199018,9324.40176541678,9807.950851636859,9856.44678470036,9999.197777129699,10165.7619834397,10237.4218095995,10191.8828925617,NaN,NaN,NaN,8258.528969585792,9315.50960306738,9202.02865636812,10002.300449914399,10271.7707894932,9976.09687024364,9944.49596213562,10372.686570911801,10085.5664936974,NaN,NaN,NaN
80.5,NaN,NaN,NaN,NaN,NaN,NaN,9295.35637739869,9332.58243427147,9874.99139012402,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10317.5673111814,9718.59328236741,10029.1011525511,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9995.68349489899,10105.0357195357,10216.398825607901,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8423.355590387071,9239.76203959926,9151.04509215684,9627.102158497059,9674.17479285729,9816.13241413274,9983.05145592207,10052.4079980775,10008.9454434497,NaN,NaN,NaN,8115.08650781917,9146.035539565859,9033.80645107963,9819.10827263704,10082.9416154153,9794.35507776393,9765.9111289215,10188.8298592704,9907.645605274609,NaN,NaN,NaN
81.0,NaN,NaN,NaN,NaN,NaN,NaN,9108.438075636,9136.03051186371,9678.30345930798,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10093.6304903211,9509.44322440952,9812.76916277399,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9783.60995738065,9888.67683750907,9995.091868985959,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8253.38048021022,9033.84194955639,8950.00911543698,9416.99181507606,9461.49478562779,9602.516661348009,9770.13467180226,9836.94136462186,9795.300713981958,NaN,NaN,NaN,7949.6944208907,8950.139909759258,8839.24662916405,9606.66429931929,9864.562254734921,9583.280067754371,9559.07238855445,9975.95645306417,9699.95401329886,NaN,NaN,NaN
81.5,NaN,NaN,NaN,NaN,NaN,NaN,8858.4995956218,8881.04097222063,9423.36592384816,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9801.4408901583,9237.0437062719,9531.064477625408,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9509.45958308518,9609.17669798864,9708.2085962954,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8035.541953943531,8768.17385272163,8690.35774821693,9146.80645115612,9186.651419563841,9326.79218689151,9495.440080457522,9559.2057754396,9520.365267281992,NaN,NaN,NaN,7739.31697991476,8698.51313242077,8589.51670240269,9334.01709037805,9585.711411427259,9312.25004252856,9293.37653636316,9703.22445808234,9434.18304550971,NaN,NaN,NaN
82.0,NaN,NaN,NaN,NaN,NaN,NaN,8513.52911629561,8535.1012979941,9076.3144724264,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9405.805360092729,8867.212866807009,9147.89067032053,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9140.02995542684,9231.100812839859,9319.699845143492,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7739.92380022062,8410.80379571453,8340.4841780656,8782.4624454425,8815.938223376908,8955.706175754609,9126.23809581552,9184.26882257614,9149.83600710222,NaN,NaN,NaN,7456.26896929527,8359.18831182312,8254.3611269024,8967.56131878927,9210.6069790969,8948.08011560573,8935.723309310559,9336.2056650351,9076.3226788775,NaN,NaN,NaN
82.5,NaN,NaN,NaN,NaN,NaN,NaN,8052.4726592221305,8075.4289130128,8610.39873536424,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8880.221640686059,8375.32957688504,8637.6283970117,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8647.35437861775,8728.16849375456,8802.47694338788,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7351.530388647209,7945.973095807441,7881.951094398621,8302.24696980845,8328.21831538467,8465.24634305377,8636.16576169255,8686.47717737375,8656.51325732999,NaN,NaN,NaN,7086.875823564341,7914.31280473752,7814.872603514441,8484.60724706119,8714.64374526276,8466.446692710451,8461.23922802227,8846.60818199752,8599.75991341955,NaN,NaN,NaN
83.0,NaN,NaN,NaN,NaN,NaN,NaN,7478.82689115141,7501.76343336245,8016.712741431909,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8223.645794834909,7762.357401509041,8001.324631387891,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8028.46138292501,8097.394336308041,8156.45769517996,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6874.15290988162,7383.58777900379,7319.617403946421,7707.605072431609,7725.67331733649,7855.18785077876,8022.630436415459,8062.8520443075795,8036.66682267657,NaN,NaN,NaN,6636.361701782879,7368.09601138111,7276.17835716866,7886.82738748279,8096.50216373652,7866.407883081659,7867.5264044591795,8228.837888736909,8000.641173970609,NaN,NaN,NaN
83.5,NaN,NaN,NaN,NaN,NaN,NaN,6826.22607306567,6845.985427306179,7327.32541388667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7474.32553251778,7063.190713136691,7275.01002903428,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7315.638747847909,7372.1831989044995,7416.032689178771,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6334.57902938167,6760.012483468549,6687.760716978029,7032.3067915101,7044.37138559192,7159.578935922909,7317.772875607379,7346.358052842479,7322.849513421841,NaN,NaN,NaN,6132.61804367033,6754.067406869211,6670.53159036805,7207.35106379593,7389.266288378621,7180.37225625735,7184.38027088185,7512.294678772041,7308.610058199781,NaN,NaN,NaN
84.0,NaN,NaN,NaN,NaN,NaN,NaN,6157.69497945864,6170.89753831177,6610.51524071241,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6703.92264782209,6346.31888593086,6530.226149976079,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6574.8707612823,6620.634604496479,6654.19151786776,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5790.40373657505,6143.60616586816,6052.44328420313,6342.855042556539,6352.900442747621,6445.29820880114,6587.059609654129,6604.310233935551,6579.3558802610105,NaN,NaN,NaN,5627.932138369721,6134.822106517429,6060.037310612939,6512.23454280439,6659.63187004417,6473.5499072461,6475.00155896327,6761.314958833511,6584.8209576635,NaN,NaN,NaN
84.5,NaN,NaN,NaN,NaN,NaN,NaN,5544.608085211429,5549.48138032417,5944.96784056861,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5993.51245935658,5687.94709648364,5848.1370423464,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5882.7798855518295,5922.515879433449,5952.03479446317,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5308.70212120646,5608.43347495957,5486.359914868301,5716.401503150009,5728.48727034396,5788.54713559286,5907.03147581918,5915.31163968835,5883.40839433741,NaN,NaN,NaN,5183.2932386578605,5582.36533745259,5514.58858941888,5879.056194268111,5987.042027936271,5822.14225986104,5814.998235371921,6054.171919434,5905.60223390425,NaN,NaN,NaN
85.0,NaN,NaN,NaN,NaN,NaN,NaN,5044.24648886724,5040.73239675231,5396.53828186276,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5411.14487937551,5151.39007029618,5294.19398176262,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5307.9000944013105,5345.61951558858,5378.54953833848,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4931.26732492178,5198.79240853224,5040.0242736541995,5211.375560726189,5228.152713071239,5252.01319060609,5344.13470973104,5346.149686559529,5304.091125266939,NaN,NaN,NaN,4836.72721460534,5146.277703780221,5084.15768497345,5367.44169244345,5436.37761526762,5288.50439720548,5268.28207617268,5460.97628420252,5337.58875900086,NaN,NaN,NaN
85.5,NaN,NaN,NaN,NaN,NaN,NaN,4683.30869620067,4672.61681383164,4999.12046370217,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4990.3866099159895,4765.3240131594,4896.68949476744,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4885.94350540758,4924.6672760560705,4965.31148682216,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4670.57152346094,4922.70409740395,4730.25090491997,4852.54582795495,4875.34503011474,4865.30862978651,4932.880485664629,4931.3686070256,4878.13578915445,NaN,NaN,NaN,4598.70854318804,4842.90435228752,4784.02362399052,5002.20850067044,5038.40033588825,4903.083926168139,4867.9591593509795,5021.58940332621,4917.99214611557,NaN,NaN,NaN
86.0,NaN,NaN,NaN,NaN,NaN,NaN,4455.01413853635,4439.47823979865,4747.83263455296,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4723.53205507712,4522.50875689205,4648.02232750336,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4614.26817813189,4655.50777929209,4705.649764493271,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4516.0991823798295,4763.9133571857,4544.340617899779,4630.45140877212,4658.890598797379,4621.48237773678,4668.91069545857,4666.58022302269,4602.4381600128,NaN,NaN,NaN,4457.64960854935,4659.99418048626,4602.84594388752,4774.47258027515,4786.8099550372,4659.22569265995,4610.88300841969,4735.62739595016,4645.170456538171,NaN,NaN,NaN
86.5,NaN,NaN,NaN,NaN,NaN,NaN,4328.57701816794,4311.01894253275,4609.54407153968,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4576.01330305148,4389.25882684099,4513.152908384571,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4461.077128811789,4505.48546238552,4563.42564589687,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4438.070051629121,4686.7196381144895,4448.62797076292,4511.77214907782,4544.06186548788,4487.55872893867,4521.449569887361,4519.29509208154,4447.0671529,NaN,NaN,NaN,4385.728057932391,4565.51166130505,4508.575003190061,4651.92708020377,4648.52562325206,4524.86131132872,4467.40648728094,4572.9804852099,4490.44469709413,NaN,NaN,NaN
87.0,NaN,NaN,NaN,NaN,NaN,NaN,4266.68614916978,4248.22766415432,4542.55803592192,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4504.373158450279,4325.54355898508,4449.01594140786,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4385.73479508719,4432.21848062161,4495.68362200967,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4400.30862708344,4650.6124728894,4403.7080422113,4455.39541190061,4489.3096198676,4422.8492610367,4449.09206422837,4447.75708794902,4370.87033825246,NaN,NaN,NaN,4350.40181969231,4520.76742332597,4463.77288391297,4592.55410781799,4581.93465826644,4459.65921159784,4397.09492583109,4492.068419258379,4413.58862710763,NaN,NaN,NaN
87.5,NaN,NaN,NaN,NaN,NaN,NaN,4236.23643713769,4218.19918736768,4510.09161013344,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4470.82862197508,4295.17543439368,4418.10045678022,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4349.98758094446,4397.61931103577,4463.53930745433,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4378.36168043004,4629.18962447174,4380.38823783035,4427.47882781531,4461.99567920609,4391.81461651608,4414.640655057129,4414.10521248974,4335.00780055774,NaN,NaN,NaN,4329.89807168036,4496.43876948355,4439.283791550611,4562.8012333326005,4549.84016227553,4428.269616111839,4363.78897784668,4454.12162059309,4377.62673791438,NaN,NaN,NaN
88.0,NaN,NaN,NaN,NaN,NaN,NaN,4217.937089470321,4200.74709249832,4490.35239533389,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4450.90906755674,4277.19767034484,4399.77126318924,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4329.31696173789,4377.65640679706,4444.02600609728,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4361.081717254589,4612.40050923129,4363.60713152834,4409.19041118468,4443.76784368511,4372.84368625626,4394.291236899579,4394.233879417679,4314.54913985153,NaN,NaN,NaN,4313.36619798636,4478.84312982474,4421.43275346557,4543.22820118483,4529.88507039289,4408.705301471649,4344.73203556216,4432.28634814779,4356.9578743538505,NaN,NaN,NaN
88.5,NaN,NaN,NaN,NaN,NaN,NaN,4203.32459796955,4186.9996443803,4474.23483634995,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4435.13020962123,4262.46656037928,4385.05795544326,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4312.55077157439,4361.640421920561,4428.06715556886,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4344.762233418979,4596.91999350322,4348.91263717956,4393.735129365179,4428.1346312495,4357.38035361599,4378.53425162531,4378.12713483988,4298.5244314129295,NaN,NaN,NaN,4298.42086641341,4463.177139428611,4405.11159568055,4527.22530096467,4513.3367423052005,4392.60773481681,4329.45759997559,4415.1842971196,4340.93558831106,NaN,NaN,NaN
