# File test_qa.csv
# Generated by data_dfs_to_azcsv
# February 12, 2018
# Dataset QA_Actin (40, 96)
Step1Channel1   QA_Actin
Cycle,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,G12,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10,H11,H12
7,NaN,NaN,NaN,NaN,NaN,NaN,-24.1117551395982,-15.7675759494332,-20.1616475751498,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-31.5449298459971,-20.8456424891219,-15.849473127552303,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-26.5292928272684,-23.4380069049257,-23.3913622514128,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1.25870030523947,-2.58421071448356,1.5289046003636,-11.542271217411301,-8.510337426203481,-10.3681335980264,-18.8030550489175,-21.728561241910896,-21.848335578821203,NaN,NaN,NaN,-0.532747676626968,-1.8778787433075201,4.21159097936652,-2.4147846768382797,-6.54506886678337,-8.75293587358465,-18.0484563074187,-25.3808695460639,-25.386801936035198,NaN,NaN,NaN
8,NaN,NaN,NaN,NaN,NaN,NaN,-4.0865745275778,-25.413854735837997,-24.5756770884036,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.27796471430156106,-28.235579545750603,-28.2970654698556,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-6.71225817019058,-28.476788475977603,-23.2682782707607,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.7255585301936659,-10.5995971308394,-9.67053756155929,-15.8366530843923,-16.4188169942054,-15.636695849071698,-30.828027501334898,-29.6469705818618,-7.682909228858991,NaN,NaN,NaN,1.9023358919339401,-5.38988523138596,-4.74336746601603,-7.7803839210609995,-21.021129304725,-18.0903655754746,-26.0444932313367,-6.06457808672712,-9.24334842935241,NaN,NaN,NaN
9,NaN,NaN,NaN,NaN,NaN,NaN,43.931199948590795,-17.6614603113539,-31.285358789818,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,52.7634796489665,-24.0671345455185,-27.908475972024497,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,56.8333838044164,-14.8033752998754,-26.0208107972894,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-11.2820344985203,-11.4852987751638,-14.018640260346698,-19.483030086553303,-20.012146140882603,-30.076520836632902,-30.466604946738702,-32.459495733603,52.960126320424,NaN,NaN,NaN,-0.48357648103956297,-1.68123148083851,-13.0113755851353,-15.679538092737902,-33.3640832218516,-28.935082302765302,-29.186458591601,55.953046568191006,53.1518297106568,NaN,NaN,NaN
10,NaN,NaN,NaN,NaN,NaN,NaN,157.651480284596,0.603608636550234,-25.270587407456304,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,196.79936723444402,3.0016631845674104,-27.377806852603502,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,174.485492183111,-3.1709606128679297,-26.012560965345997,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-8.207109271671468,-15.605834592550302,-19.0769127665153,-21.842373301375105,-17.7171515564596,-33.9340006089969,-20.4438810778274,-18.9863447467505,185.561150731049,NaN,NaN,NaN,-5.97437465072198,-12.985250487419801,-12.4337292216605,-13.746697000964598,-28.448159684500798,-33.4455674959872,-24.402833266700302,197.003284231538,186.430289932574,NaN,NaN,NaN
11,NaN,NaN,NaN,NaN,NaN,NaN,387.725995804264,44.1241553880527,-19.006529775188,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,466.209651962026,53.744361375404,-16.067824664834,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,433.023846800318,53.81691635646621,-12.1623384233517,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-18.5424183377154,-22.3953431559976,-27.435423003828,-24.4519784461409,-28.1864910792619,-39.4491607672353,3.43398718165918,5.21538394643267,447.256840271614,NaN,NaN,NaN,-9.241598012043141,-18.124923009043396,-17.9555466205657,-27.7335392618043,-45.328928213302795,-37.192095218850206,1.67793594450268,470.24938602806,450.864539366337,NaN,NaN,NaN
12,NaN,NaN,NaN,NaN,NaN,NaN,802.0045120838,155.319333148797,4.3343677356761,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,961.32253653854,166.497380110394,10.6100938136224,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,900.4645666788499,168.80409323056801,1.8717998059501002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-19.2150801397875,-22.9936740334188,-23.4632889111481,-27.178177355539397,-30.623056842860898,-33.3561676641903,60.7040169280772,59.1529131812522,940.8746020682589,NaN,NaN,NaN,-18.176058878568302,-23.368505454795898,-18.2706474925672,-35.331140788748606,-38.5196975607169,-33.9332402633354,62.5290146974012,975.667822010605,940.662339835558,NaN,NaN,NaN
13,NaN,NaN,NaN,NaN,NaN,NaN,1420.72645827879,358.23344502641197,61.44512220239079,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1703.0929230063098,383.879481232343,58.1632764273909,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1602.42880930434,398.948870218425,60.4306896985254,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-13.7759010330856,-20.7785913420175,-24.040131634305897,-28.606115713926602,-34.810377852470104,-34.6782196199092,171.686774212384,172.12647584833198,1677.5598949262,NaN,NaN,NaN,-7.774273866167281,-23.670635331765,-18.548528496381604,-31.2966102328683,-37.73228896408,-38.4436056341146,174.54339219936,1744.08298073979,1670.85821709792,NaN,NaN,NaN
14,NaN,NaN,NaN,NaN,NaN,NaN,2109.6201651656197,755.8446788008839,164.40180334636298,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2532.7512041795603,797.915583999501,164.745791734827,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2390.96331908551,823.908630865564,169.946198809088,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-14.80065928974,-26.750075506466604,-31.2905348613767,-29.082634550855797,-27.358143828782897,-12.938488581520698,401.76328740132004,400.185713558833,2500.56247488311,NaN,NaN,NaN,-13.852383380453801,-26.6386876783217,-25.9868721163202,-37.208876207756504,-10.8993222790541,-13.451713014808801,393.176409192226,2592.90859679291,2480.77967355492,NaN,NaN,NaN
15,NaN,NaN,NaN,NaN,NaN,NaN,2803.61771615953,1341.80728048352,365.40924559404897,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3370.55901254204,1420.87803848005,370.944040547513,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3189.00200182478,1475.65881583641,372.12468193384103,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-23.0600264186005,-29.4397334105088,-33.589937909049695,-31.2857491219638,-32.965079216252,19.879476074047503,797.86995327334,796.3513387902921,3326.6810954074,NaN,NaN,NaN,-19.3434484594254,-29.833219463842397,-35.25661778599439,-35.2115631790966,18.743818580818697,15.138838164727499,781.887260927561,3437.94205793336,3289.9339747398603,NaN,NaN,NaN
16,NaN,NaN,NaN,NaN,NaN,NaN,3464.61913570107,2077.7348694519897,746.030486686392,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4173.1036540795,2200.10645237779,762.948237613999,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3957.2673608960295,2291.871187834,770.638652188281,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-25.573123216968302,-29.2769888970997,-34.7194993032617,-20.170832071396898,-15.3693689981619,103.0595813787,1476.06257895427,1491.8251366926402,4107.9706690294,NaN,NaN,NaN,-13.515161875360699,-26.1004232276937,-30.840498462104698,-19.344961677773398,114.930751009704,112.771897630971,1451.05566520382,4234.78816756847,4055.5376946620795,NaN,NaN,NaN
17,NaN,NaN,NaN,NaN,NaN,NaN,4091.87624583058,2814.22435830057,1345.77244427825,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4931.047991927029,2977.93274522135,1388.40249693577,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4686.56889502034,3107.09319605391,1412.9615224776599,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-28.7817628366529,-35.8021331306281,-35.9249467721647,-7.07015616182071,-7.339916251512481,266.603820560183,2286.84473167002,2315.01039880617,4844.6043103496295,NaN,NaN,NaN,-20.279443119598,-36.6406070891217,-33.548602317081496,-3.14775219501553,281.71585171476,275.782658814177,2258.87740153961,4988.7667848949295,4774.89869828031,NaN,NaN,NaN
18,NaN,NaN,NaN,NaN,NaN,NaN,4652.296673854749,3547.03544158076,2116.1479671013103,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5602.8541869804,3756.24583356577,2211.3384239091197,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5335.09654528221,3919.64797173617,2247.40825469504,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-25.904412817654702,-36.5970635358635,-36.0282282014332,28.0375897922195,27.5705985089799,580.786323826034,3118.54491633048,3161.87128745195,5496.17564150744,NaN,NaN,NaN,-26.899590934158397,-32.5386382835013,-32.7328900241473,23.565898361494003,622.9067303749459,603.104857527263,3081.12500412536,5648.81092907438,5410.43292231551,NaN,NaN,NaN
19,NaN,NaN,NaN,NaN,NaN,NaN,5142.364247954471,4247.81136845942,2900.7451235986605,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6189.928717534261,4496.79386434068,3042.17340049208,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5907.13514085891,4692.62677818469,3092.9659643047803,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-26.708303584941,-32.0550241290184,-25.9810223473423,89.4491817515163,89.90357643918291,1128.10025475602,3941.97197362445,4000.47432567802,6071.10471063864,NaN,NaN,NaN,-13.4992721931476,-27.515627521283,-24.202475664647004,101.32468934642598,1207.65369007352,1165.71376111013,3888.86685658351,6226.2051794626705,5966.92375133875,NaN,NaN,NaN
20,NaN,NaN,NaN,NaN,NaN,NaN,5566.362163553571,4885.755872485371,3691.4443868559997,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6702.801092789829,5175.52261223298,3878.65892139053,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6401.441535831689,5401.33932542548,3947.95108656498,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-20.993001140102898,-33.8504644168142,-22.9044268385569,216.971464599431,213.127829204177,1883.93431450208,4715.537991674911,4794.449878667,6567.49242806536,NaN,NaN,NaN,-18.6742154038284,-18.6034341802888,-16.6441799658778,243.40667400815602,2007.4538569996103,1934.5679800523199,4648.61380844234,6715.34650797174,6445.1363270276,NaN,NaN,NaN
21,NaN,NaN,NaN,NaN,NaN,NaN,5921.00321314324,5432.384530322629,4432.8318052738105,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7138.78630349674,5757.4521921187,4665.90252118555,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6816.07324838505,6010.775127814561,4750.28135894612,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-23.0976604321449,-25.072560118842397,2.5900975376844104,466.332618005912,476.29326349991896,2729.4900635435897,5404.33367569012,5503.04432191646,6982.886668886899,NaN,NaN,NaN,-19.2990318465963,-1.10403686651171,-0.04064762346934,520.275881784569,2887.0832559083196,2783.57574512034,5327.1871081155105,7127.214627863459,6842.87806538538,NaN,NaN,NaN
22,NaN,NaN,NaN,NaN,NaN,NaN,6235.09396093578,5911.4410707274,5114.63138184205,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7515.924921640659,6269.911299623221,5398.98304963504,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7176.83043724578,6545.748223792591,5494.154264963479,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-18.4982351447143,-23.8834451652347,48.32767921003321,905.574841459377,903.3891023250039,3565.23761388599,6014.08061770609,6131.30472370477,7343.337366119641,NaN,NaN,NaN,-19.7538574961591,40.9518854473154,39.6339614136332,996.4506895616879,3752.5941706667604,3620.11299525947,5925.6228088336,7485.0280483875595,7193.429341037059,NaN,NaN,NaN
23,NaN,NaN,NaN,NaN,NaN,NaN,6512.6238678319205,6327.1540668031,5728.411672330029,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7849.07894854578,6718.177659097701,6051.129198868979,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7498.99825606006,7010.04774971212,6163.047678845501,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-8.1821141110695,-13.7687601096213,127.79609106985201,1597.30920274203,1598.06985709493,4383.40798706258,6552.60439769624,6679.603116369,7662.1844802163905,NaN,NaN,NaN,-13.6099369685808,123.245435016346,116.010847854852,1734.2557802354902,4597.74621784277,4435.880963781829,6449.185341359251,7799.63644630675,7502.86683595472,NaN,NaN,NaN
24,NaN,NaN,NaN,NaN,NaN,NaN,6754.69559681508,6683.96361385167,6249.302642778879,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8130.316699888771,7106.14859723953,6613.86627592265,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7776.143630058559,7411.02431839495,6742.3287536794605,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.445563871162449,16.7902703369909,300.91842488799597,2438.35841540077,2440.1895720100897,5137.98869617886,7014.5210087224405,7149.77227819669,7937.40794881494,NaN,NaN,NaN,8.7173620595695,291.462119467648,272.52652575207003,2617.24979957818,5366.36230232833,5177.21816354826,6895.381301273989,8072.479218543979,7772.48030926754,NaN,NaN,NaN
25,NaN,NaN,NaN,NaN,NaN,NaN,6968.94429942979,6996.894652260339,6703.28254206826,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8395.73061411911,7443.8432546410795,7100.723560798441,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8025.36925794245,7760.78249358314,7242.193549824599,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,38.86335710144979,46.098967062122,614.835750911814,3284.56676800094,3288.33581203627,5815.43404148599,7417.75586906595,7563.46767402602,8188.20528162447,NaN,NaN,NaN,32.6472152332799,586.7889106174031,557.361177675806,3500.71029643992,6056.13792375036,5843.30502230431,7288.79997138755,8316.12710398502,8009.89470338134,NaN,NaN,NaN
26,NaN,NaN,NaN,NaN,NaN,NaN,7150.365938938729,7265.082654792231,7082.623279838109,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8613.06141153266,7730.457511384691,7510.860560293991,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8229.11293111366,8055.04434103004,7654.064405486371,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,98.6641414496971,129.16467238198,1164.31594857632,4102.59363458539,4106.716711790879,6387.514776476801,7753.32865149843,7910.0704637994595,8396.58104212111,NaN,NaN,NaN,86.6712226069858,1131.6010455978,1061.55067666446,4344.149757815179,6631.60682888407,6398.255797530021,7616.258473989241,8522.39540592097,8212.66044181563,NaN,NaN,NaN
27,NaN,NaN,NaN,NaN,NaN,NaN,7320.007285665809,7507.653263891059,7415.481692288491,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8816.247371002091,7987.53079330404,7880.6928806038595,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8418.25193794258,8320.9707926852,8028.7579455857995,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,208.78628997036998,276.630665788312,1895.6965787746399,4883.03556662687,4891.3945767328705,6889.8243902132,8053.42570721152,8220.201996204449,8592.35389328677,NaN,NaN,NaN,191.25323153135798,1855.5656010892,1764.41403381524,5148.86563363959,7135.622832184499,6887.84812451435,7911.81127858338,8709.91626809612,8396.94221234627,NaN,NaN,NaN
28,NaN,NaN,NaN,NaN,NaN,NaN,7473.709026940291,7721.73506945865,7712.16195566657,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8985.1498221538,8218.233751394291,8202.58780095195,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8585.776355688271,8559.3544424302,8351.730709284291,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,425.78404553226,556.973976804998,2737.1435099630603,5586.9359951271,5598.75168937672,7322.86929236948,8320.731475125129,8492.27355771823,8763.34476051357,NaN,NaN,NaN,401.23858363054296,2688.66841949551,2561.36663895508,5866.10650517281,7571.220004386209,7304.372211252421,8168.588316116221,8876.77476846792,8567.85486615376,NaN,NaN,NaN
29,NaN,NaN,NaN,NaN,NaN,NaN,7616.258375835229,7914.27415557182,7973.981170067379,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9149.86410986766,8425.488862097929,8491.056935166758,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8743.86340930042,8774.98626757037,8646.686546996809,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,824.908884863359,1063.89064153928,3568.56435464341,6211.315782524201,6231.603813178111,7706.32003737457,8564.30646998157,8743.09551333681,8922.25776159644,NaN,NaN,NaN,768.083314358913,3511.24528173221,3351.5502699224394,6502.767832873979,7957.68585172553,7681.1233364097,8410.37665624584,9031.85170759532,8718.25065697588,NaN,NaN,NaN
30,NaN,NaN,NaN,NaN,NaN,NaN,7734.763662245741,8080.17160506117,8213.12556013408,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9290.76702090311,8610.19211051907,8738.244738965881,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8881.17048116877,8963.24380623556,8897.28345054532,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1434.8689653662,1801.1270822875501,4357.790913345871,6747.402872762221,6771.314441971179,8034.9511829365,8776.84380699404,8961.767548662181,9059.807663331909,NaN,NaN,NaN,1332.36910142235,4291.53094268474,4105.461002011521,7037.65227592229,8290.431399413092,7996.201036211959,8615.57928050452,9165.17594878976,8851.47290246702,NaN,NaN,NaN
31,NaN,NaN,NaN,NaN,NaN,NaN,7842.38199530958,8232.145138004,8413.96444569302,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9422.81467098078,8775.992548267192,8957.53103975982,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9004.75007205117,9129.208371994659,9126.85284110688,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2149.31741048816,2647.6500986195497,5092.196342869261,7207.025960415741,7237.604864365319,8324.947375554151,8968.64991151913,9155.42544138506,9183.49023617749,NaN,NaN,NaN,2016.13250621547,5015.98531964786,4807.10948568742,7495.19330291562,8579.68278344595,8274.821825309471,8799.724143295909,9280.1766055484,8966.5748308899,NaN,NaN,NaN
32,NaN,NaN,NaN,NaN,NaN,NaN,7936.738279142759,8364.34556870611,8596.54900937188,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9538.48249882563,8923.505144063449,9153.50408016569,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9113.83164435596,9281.02454329226,9330.0147494117,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2870.74684628752,3499.9312533137,5739.69304434754,7599.63880868292,7641.231045084441,8576.94019576205,9138.091761349671,9327.828089567429,9296.677992243342,NaN,NaN,NaN,2698.9586077179997,5651.689533605319,5422.66167536864,7890.279830510459,8825.159612915999,8510.93680354485,8953.971543306841,9384.92569168922,9071.25188122859,NaN,NaN,NaN
33,NaN,NaN,NaN,NaN,NaN,NaN,8031.79966337328,8492.58179504777,8759.76984313885,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9645.61785624134,9057.5620659696,9331.34563190164,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9216.144820640458,9421.077156147641,9519.71833225641,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3587.44580354948,4344.26858705228,6316.419527060071,7953.0660531759995,8000.16650162538,8802.6858527322,9293.55884804199,9487.19781639002,9399.976788499029,NaN,NaN,NaN,3370.5477727703196,6209.67636419788,5966.17138768709,8238.44097465421,9052.88123761014,8732.077627828621,9100.83459232265,9481.57811979738,9175.421477518492,NaN,NaN,NaN
